time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2022-12-16 11:04:40.353 UTC, , , , , , , , , ,1469,4956157,1802240,6720, ,45, ,36, , , , , , , , ,4,45,22, , , ,27,33,20, ,22, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30619132,27993645056,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30619132,1671185378747,,, , , , , , , , , ,3145728,30619101, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,14,284885240,1, , , , , , ,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32,4, , , , , , , , , , 
2022-12-16 11:05:40.358 UTC, , , , , , , , , ,1469,4956157,1802240,6720, ,45, ,90, , , , , , , , ,4,45,22, , , ,27,33,20, ,29, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30624709,27989753856,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30624709,1671185378747,,, , , , , , , , , ,3145728,30624678,2,2,2,2, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5577,2, , , , , , ,3,31,215822240,2, , , , , , ,83, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, , ,58,12,6, , , , , , , , , 
2022-12-16 11:06:40.362 UTC, , , ,1, ,1, , , ,1469,4956157,1802240,6720, ,45, ,61, , , , , , , , ,4,45,22, , , ,27,33,20, ,27, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30625785,27989606400,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30625785,1671185378747,,, , , , , , , , , ,3145728,30625754,2,2,2,2, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,1076,1, , , , , , ,2,42,232413896,1, , , , , , ,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , ,1,45,4,4, , , , , , , , , 
2022-12-16 11:07:40.363 UTC, , , , , , , , , ,1469,4956157,1802240,6720, ,45, ,32, , , , , , , , ,4,45,22, , , ,27,33,20, ,18, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30625785,27989504000,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30625785,1671185378747,,, , , , , , , , , ,3145728,30625754, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,17,248244848,1, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,4, , , , , , , , , , 
2022-12-16 11:08:40.369 UTC, , , , , , , , , ,1469,4956157,1802240,6720, ,45, ,32, , , , , , , , ,4,45,22, , , ,27,33,20, ,18, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30625785,27989401600,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30625785,1671185378747,,, , , , , , , , , ,3145728,30625754, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,26,262928384,1, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,4, , , , , , , , , , 
2022-12-16 11:09:40.373 UTC, , , , , , , , , ,1469,4956157,1802240,6720, ,45, ,32, , , , , , , , ,4,45,22, , , ,27,33,20, ,18, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30625785,27980537856,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30625785,1671185378747,,, , , , , , , , , ,3145728,30625754, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,17,280705032,1, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,4, , , , , , , , , , 
2022-12-16 11:10:40.375 UTC, , , ,1, ,1, , , ,1469,4953925,1800008,6720, ,45, ,109, , , , , , , , ,4,45,22, , , ,27,33,20, ,29, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30632435,27980185600,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30632435,1671185378747,,, , , , , , , , , ,3145728,30632404,3,3,3,3, , , , , , ,3, ,3,1, , ,1, , , , , , , , , ,6650,3, , , , , , ,2,28,298763480, , , , , , , ,111, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, ,4, ,1,67,12,10, , , , , , , , , 
2022-12-16 11:11:40.378 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30632435,27970084864,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30632435,1671185378747,,, , , , , , , , , ,3145728,30632404, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,3,23,228401832,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:12:40.380 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30632435,27969998848,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30632435,1671185378747,,, , , , , , , , , ,3145728,30632404, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,22,243206280, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:13:40.396 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30632435,27969925120,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30632435,1671185378747,,, , , , , , , , , ,3145728,30632404, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,22,259902152, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:14:40.400 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30632435,27969859584,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30632435,1671185378747,,, , , , , , , , , ,3145728,30632404, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,23,276686840, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:15:40.403 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,82, , , , , , , , ,4,45,22, , , ,27,33,20, ,21, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30638012,27969769472,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30638012,1671185378747,,, , , , , , , , , ,3145728,30637981,3,3,3,3, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5577,2, , , , , , ,2,39,293682168, , , , , , , ,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, , ,50,12,6, , , , , , , , , 
2022-12-16 11:16:40.406 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30638012,27969703936,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30638012,1671185378747,,, , , , , , , , , ,3145728,30637981, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,3,29,222222904, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:17:40.409 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,26, , , , , , , , ,4,45,22, , , ,27,33,20, ,13, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30638012,27969601536,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30638012,1671185378747,,, , , , , , , , , ,3145728,30637981, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,20,240070488, , , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22,4, , , , , , , , , , 
2022-12-16 11:18:40.411 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30638012,27969515520,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30638012,1671185378747,,, , , , , , , , , ,3145728,30637981, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,25,258866120, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:19:40.413 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30638012,27969409024,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30638012,1671185378747,,, , , , , , , , , ,3145728,30637981, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,21,275750896, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:20:40.415 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,82, , , , , , , , ,4,45,22, , , ,27,33,20, ,21, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30643589,27968737280,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30643589,1671185378747,,, , , , , , , , , ,3145728,30643558,2,2,2,2, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5577,2, , , , , , ,2,45,297881128,1, , , , , , ,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, , ,50,12,6, , , , , , , , , 
2022-12-16 11:21:40.418 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30643589,27968667648,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30643589,1671185378747,,, , , , , , , , , ,3145728,30643558, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,3,44,228617288,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:22:40.420 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30643589,27968593920,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30643589,1671185378747,,, , , , , , , , , ,3145728,30643558, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,28,246440176,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:23:40.422 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30643589,27968528384,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30643589,1671185378747,,, , , , , , , , , ,3145728,30643558, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,20,263227872, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:24:40.425 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30643589,27968458752,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30643589,1671185378747,,, , , , , , , , , ,3145728,30643558, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,18,282115080, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:25:40.431 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,82, , , , , , , , ,4,45,22, , , ,27,33,20, ,21, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30649166,27968385024,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30649166,1671185378747,,, , , , , , , , , ,3145728,30649135,1,1,1,1, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5577,2, , , , , , ,3,30,215101536, , , , , , , ,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, , ,50,12,6, , , , , , , , , 
2022-12-16 11:26:40.433 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30649166,27968294912,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30649166,1671185378747,,, , , , , , , , , ,3145728,30649135, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,14,233933920, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:27:40.439 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30649166,27968229376,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30649166,1671185378747,,, , , , , , , , , ,3145728,30649135, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,20,250729888, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:28:40.441 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30649166,27960791040,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30649166,1671185378747,,, , , , , , , , , ,3145728,30649135, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,18,270654648,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:29:40.443 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30649166,27960684544,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30649166,1671185378747,,, , , , , , , , , ,3145728,30649135, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,19,288803048,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:30:40.446 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,82, , , , , , , , ,4,45,22, , , ,27,33,20, ,21, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30654743,27949735936,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30654743,1671185378747,,, , , , , , , , , ,3145728,30654712,2,2,2,2, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5577,2, , , , , , ,3,21,222510760,1, , , , , , ,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, , ,50,12,6, , , , , , , , , 
2022-12-16 11:31:40.447 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30654743,27949662208,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30654743,1671185378747,,, , , , , , , , , ,3145728,30654712, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,18,239364280,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:32:40.450 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30654743,27949559808,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30654743,1671185378747,,, , , , , , , , , ,3145728,30654712, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,15,259117512,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:33:40.453 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30654743,27949477888,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30654743,1671185378747,,, , , , , , , , , ,3145728,30654712, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,16,276974120, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:34:40.455 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30654743,27949400064,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30654743,1671185378747,,, , , , , , , , , ,3145728,30654712, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,16,293992584, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:35:40.459 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,82, , , , , , , , ,4,45,22, , , ,27,33,20, ,21, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30660320,27949326336,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30660320,1671185378747,,, , , , , , , , , ,3145728,30660289,4,4,4,4, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5577,2, , , , , , ,3,20,227844336, , , , , , , ,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, , ,50,12,6, , , , , , , , , 
2022-12-16 11:36:40.462 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30660320,27949260800,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30660320,1671185378747,,, , , , , , , , , ,3145728,30660289, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,14,247761824, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:37:40.466 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30660320,27949191168,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30660320,1671185378747,,, , , , , , , , , ,3145728,30660289, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,21,265460344, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:38:40.468 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30660320,27949105152,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30660320,1671185378747,,, , , , , , , , , ,3145728,30660289, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,19,283460816, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-16 11:39:40.470 UTC, , , , , , , , , ,1469,4953925,1800008,6720, ,45, ,28, , , , , , , , ,4,45,22, , , ,27,33,20, ,14, , , , , , , , , , , , , , ,30437867,140, ,30411673, , , , ,30660320,27949039616,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30660320,1671185378747,,, , , , , , , , , ,3145728,30660289, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,3,27,216402736, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
