time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2022-11-29 10:05:18.676 UTC, , , , , , , , , ,1029,4943285,1789808,6720, ,46, ,28, , , , , , , , ,1,46,26, , , ,25,35,24, ,14, , , , , , , , , , , , , , ,9754478,51, ,9735585, , , , ,10016704,29664903168,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10016704,1669707917031,,, , , , , , , , , ,3145728,10016674, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,31,232666592, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-11-29 10:06:18.681 UTC, , , , , , , , , ,1029,4943285,1789808,6720, ,46, ,82, , , , , , , , ,1,46,26, , , ,25,35,24, ,21, , , , , , , , , , , , , , ,9754478,51, ,9735585, , , , ,10022239,29662597120,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10022239,1669707917031,,, , , , , , , , , ,3145728,10022209,4,4,4,4, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5535,2, , , , , , , , ,302921184, , , , , , , ,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, , ,50,12,6, , , , , , , , , 
2022-11-29 10:07:18.683 UTC, , , , , , , , , ,1029,4943285,1789808,6720, ,46, ,28, , , , , , , , ,1,46,26, , , ,25,35,24, ,14, , , , , , , , , , , , , , ,9754478,51, ,9735585, , , , ,10022239,29648588800,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10022239,1669707917031,,, , , , , , , , , ,3145728,10022209, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,34,283176008,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-11-29 10:08:18.692 UTC, , , , , , , , , ,1029,4943285,1789808,6720, ,46, ,28, , , , , , , , ,1,46,26, , , ,25,35,24, ,14, , , , , , , , , , , , , , ,9754478,51, ,9735585, , , , ,10022239,29646536704,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10022239,1669707917031,,, , , , , , , , , ,3145728,10022209, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,12,264362792, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-11-29 10:09:18.706 UTC, , , , , , , , , ,1029,4943285,1789808,6720, ,46, ,28, , , , , , , , ,1,46,26, , , ,25,35,24, ,14, , , , , , , , , , , , , , ,9754478,51, ,9735585, , , , ,10022239,29646393344,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10022239,1669707917031,,, , , , , , , , , ,3145728,10022209, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,25,245461656, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-11-29 10:10:18.709 UTC, , , , , , , , , ,1029,4943285,1789808,6720, ,46, ,28, , , , , , , , ,1,46,26, , , ,25,35,24, ,14, , , , , , , , , , , , , , ,9754478,51, ,9735585, , , , ,10022239,29637443584,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10022239,1669707917031,,, , , , , , , , , ,3145728,10022209, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,24,226329456,3, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-11-29 10:11:30.531 UTC, , , , , , , , , ,1029,4943285,1789808,6720, ,46, ,86, , , , , , , , ,1,46,26, , , ,25,35,24, ,22, , , , , , , , , , , , , , ,9754478,51, ,9735585, , , , ,10027774,29615624192,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10027774,1669707917031,,, , , , , , , , , ,3145728,10027744,7,7,7,7, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5535,2, , , , , , , , ,290292592,3, , , , , , ,78, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, , ,53,13,6, , , , , , , , , 
2022-11-29 10:19:10.841 UTC, , , , , , , , , ,1029,4943285,1789808,6720, ,46, ,18, , , , , , , , ,1,46,26, , , ,25,35,24, ,9, , , , , , , , , , , , , , ,9754478,51, ,9735585, , , , ,10027774,29615656960,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10027774,1669707917031,,, , , , , , , , , ,3145728,10027744, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,297632624, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , 
2022-11-29 10:24:39.631 UTC, , , , , , , , , ,1029,4943285,1789808,6720, ,46, ,34, , , , , , , , ,1,46,26, , , ,25,35,24, ,7, , , , , , , , , , , , , , ,9754478,51, ,9735585, , , , ,10030385,29615382528,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10030385,1669707917031,,, , , , , , , , , ,3145728,10030355, , , , , , , , , , ,1, ,3, , , ,1, , , , , , , , , ,2611,1, , , , , , ,1,34,219091032,1, , , , , , ,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,3, , ,21,6,3, , , , , , , , , 
2022-11-29 10:26:15.506 UTC, , , , , , , , , ,1029,4943285,1789808,6720, ,46, ,26, , , , , , , , ,1,46,26, , , ,25,35,24, ,3, , , , , , , , , , , , , , ,9754478,51, ,9735585, , , , ,10030385,29615378432,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10030385,1669707917031,,, , , , , , , , , ,3145728,10033279, , , , , , , , , , ,1, ,3, , , ,1, , , , , , , , , ,2924,1, , , , , , , , ,272568408, , , , , , , ,29, , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,3, ,1, , ,17,2,3, , , , , , , , , 
2022-11-29 10:32:50.518 UTC, , , , , , , , , ,1029,4943285,1789808,6720, ,46, ,496, , , , , , , , ,1,46,26, , , ,25,35,24, ,220, , , , , , , , , , , , , , ,9754478,51, ,9735585, , , , ,10038844,29610811392,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10038844,1669707917031,,, , , , , , , , , ,3145728,10038814,921,921,462,921, , , , , , ,2, ,3,2, , ,1, , , , , , , , , ,5535,2, , , , , , ,11,216,224594824,1, , , , , , ,418, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, , ,390,80,6, , , , , , , , , 
2022-11-29 10:54:06.739 UTC, , , , , , , , , ,1029,4943285,1789808,6720, ,46, ,42, , , , , , , , ,1,46,26, , , ,25,35,24, ,21, , , , , , , , , , , , , , ,9754478,51, ,9735585, , , , ,10038844,29602242560,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10038844,1669707917031,,, , , , , , , , , ,3145728,10038814, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,243469192, , , , , , , ,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,44, , , , , , , , , , , 
2022-11-29 11:00:15.830 UTC, , , , , , , , , ,1029,4943285,1789808,6720, ,46, ,20, , , , , , , , ,1,46,26, , , ,25,35,24, ,10, , , , , , , , , , , , , , ,9754478,51, ,9735585, , , , ,10038844,29602041856,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10038844,1669707917031,,, , , , , , , , , ,3145728,10038814, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,252906376,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , 
2022-11-29 11:01:38.734 UTC, , , , , , , , , ,1029,4943285,1789808,6720, ,46, ,6, , , , , , , , ,1,46,26, , , ,25,35,24, ,3, , , , , , , , , , , , , , ,9754478,51, ,9735585, , , , ,10038844,29601828864,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10038844,1669707917031,,, , , , , , , , , ,3145728,10038814, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,258149256, , , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , , , , , , , , 
2022-11-29 11:02:38.751 UTC, , , , , , , , , ,1029,4943285,1789808,6720, ,46, ,99, , , , , , , , ,1,46,26, , , ,25,35,24, ,19, , , , , , , , , , , , , , ,9754478,51, ,9735585, , , , ,10038844,29601808384,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10038844,1669707917031,,, , , , , , , , , ,3145728,10044349, , , , , , , , , , ,2, ,3, , , ,1, , , , , , , , , ,5535,2, , , , , , ,1,546,221623624, , , , , , , ,88, , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, , ,66,19,6, , , , , , , , , 
2022-11-29 11:04:04.374 UTC, , , , , , , , , ,1029,4943285,1789808,6720, ,46, ,650, , , , , , , , ,1,46,26, , , ,25,35,24, ,324, , , , , , , , , , , , , , ,9754478,51, ,9735585, , , , ,10044379,29601452032,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10044379,1669707917031,,, , , , , , , , , ,3145728,10044349,1,1,1,1, , , , , , , , ,3,1, , ,1, , , , , , , , , , , , , , , , , ,28,347,259063240,1, , , , , , ,540, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,537,107, , , , , , , , , , 
