
"b62e99d1-d57e-4a4c-ac0f-b78079902ea1-2304";"2022-12-28T11:06:04.900Z";"AM-ACCESS-OUTCOME";"b62e99d1-d57e-4a4c-ac0f-b78079902ea1-2298";;;;;"172.17.0.1";"39930";;;;"true";"POST";"https://openam.example.com:8443/openam/json/realms/root/authenticate";"{""service"":[""typingchain""],""authIndexType"":[""service""],""authIndexValue"":[""typingchain""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=2.1""],""host"":[""openam.example.com:8443""],""origin"":[""https://openam.example.com:8443""],""referer"":[""https://openam.example.com:8443/openam/XUI/?service=typingchain""],""sec-fetch-dest"":[""empty""],""sec-fetch-mode"":[""cors""],""sec-fetch-site"":[""same-origin""],""user-agent"":[""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:107.0) Gecko/20100101 Firefox/107.0""],""x-nosession"":[""true""],""x-password"":[""anonymous""],""x-requested-with"":[""XMLHttpRequest""],""x-username"":[""anonymous""]}";"{""JSESSIONID"":""E63702F8CB8F5232784625497A856700"",""i18next"":""es-ES"",""AMAuthCookie"":""AQIC5wM2LY4SfcwJv2ZEq6x8Pbua_T1ZCxGmThf1BrNpLF0.*AAJTSQACMDEAAlNLABM2MjY5MjU1ODExMTMwMDA0NzM1AAJTMQAA*"",""amlbcookie"":""01""}";;"FAILED";"408";"{""reason"":""Request Timeout""}";"315";"MILLISECONDS";"Authentication";"/"
"b62e99d1-d57e-4a4c-ac0f-b78079902ea1-2315";"2022-12-28T11:06:05.252Z";"AM-ACCESS-OUTCOME";"b62e99d1-d57e-4a4c-ac0f-b78079902ea1-2307";;"[""de036330f03d3ca001""]";;;"172.17.0.1";"39940";;;;"true";"POST";"https://openam.example.com:8443/openam/json/realms/root/authenticate";"{""service"":[""typingchain""],""authIndexType"":[""service""],""authIndexValue"":[""typingchain""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=2.1""],""host"":[""openam.example.com:8443""],""origin"":[""https://openam.example.com:8443""],""referer"":[""https://openam.example.com:8443/openam/XUI/?service=typingchain""],""sec-fetch-dest"":[""empty""],""sec-fetch-mode"":[""cors""],""sec-fetch-site"":[""same-origin""],""user-agent"":[""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:107.0) Gecko/20100101 Firefox/107.0""],""x-nosession"":[""true""],""x-password"":[""anonymous""],""x-requested-with"":[""XMLHttpRequest""],""x-username"":[""anonymous""]}";"{""JSESSIONID"":""E63702F8CB8F5232784625497A856700"",""i18next"":""es-ES"",""AMAuthCookie"":""AQIC5wM2LY4SfcwJv2ZEq6x8Pbua_T1ZCxGmThf1BrNpLF0.*AAJTSQACMDEAAlNLABM2MjY5MjU1ODExMTMwMDA0NzM1AAJTMQAA*""}";;"SUCCESSFUL";;;"229";"MILLISECONDS";"Authentication";"/"
"b62e99d1-d57e-4a4c-ac0f-b78079902ea1-2346";"2022-12-28T11:06:06.146Z";"AM-ACCESS-OUTCOME";"b62e99d1-d57e-4a4c-ac0f-b78079902ea1-2318";;"[""de036330f03d3ca001""]";;;"172.17.0.1";"39940";;;;"true";"POST";"https://openam.example.com:8443/openam/json/realms/root/authenticate";"{""service"":[""typingchain""],""authIndexType"":[""service""],""authIndexValue"":[""typingchain""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=2.1""],""host"":[""openam.example.com:8443""],""origin"":[""https://openam.example.com:8443""],""referer"":[""https://openam.example.com:8443/openam/XUI/?service=typingchain""],""sec-fetch-dest"":[""empty""],""sec-fetch-mode"":[""cors""],""sec-fetch-site"":[""same-origin""],""user-agent"":[""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:107.0) Gecko/20100101 Firefox/107.0""],""x-nosession"":[""true""],""x-password"":[""anonymous""],""x-requested-with"":[""XMLHttpRequest""],""x-username"":[""anonymous""]}";"{""JSESSIONID"":""E63702F8CB8F5232784625497A856700"",""i18next"":""es-ES"",""AMAuthCookie"":""AQIC5wM2LY4SfcxdV572fKhZxmYvUB5cTWZk1EpBhfEHWTc.*AAJTSQACMDEAAlNLABQtNjk3OTI1ODE3NTE3NDIxNDM3NAACUzEAAA..*"",""amlbcookie"":""01""}";;"SUCCESSFUL";;;"866";"MILLISECONDS";"Authentication";"/"
"b62e99d1-d57e-4a4c-ac0f-b78079902ea1-2379";"2022-12-28T11:06:15.385Z";"AM-ACCESS-OUTCOME";"b62e99d1-d57e-4a4c-ac0f-b78079902ea1-2365";;;;;"172.17.0.1";"39940";;;;"true";"POST";"https://openam.example.com:8443/openam/json/realms/root/authenticate";"{""service"":[""typingchain""],""authIndexType"":[""service""],""authIndexValue"":[""typingchain""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=2.1""],""host"":[""openam.example.com:8443""],""origin"":[""https://openam.example.com:8443""],""referer"":[""https://openam.example.com:8443/openam/XUI/?service=typingchain""],""sec-fetch-dest"":[""empty""],""sec-fetch-mode"":[""cors""],""sec-fetch-site"":[""same-origin""],""user-agent"":[""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:107.0) Gecko/20100101 Firefox/107.0""],""x-nosession"":[""true""],""x-password"":[""anonymous""],""x-requested-with"":[""XMLHttpRequest""],""x-username"":[""anonymous""]}";"{""JSESSIONID"":""E63702F8CB8F5232784625497A856700"",""i18next"":""es-ES"",""AMAuthCookie"":""AQIC5wM2LY4SfcxdV572fKhZxmYvUB5cTWZk1EpBhfEHWTc.*AAJTSQACMDEAAlNLABQtNjk3OTI1ODE3NTE3NDIxNDM3NAACUzEAAA..*"",""amlbcookie"":""01""}";;"FAILED";"401";"{""reason"":""Unauthorized""}";"995";"MILLISECONDS";"Authentication";"/"
"b62e99d1-d57e-4a4c-ac0f-b78079902ea1-2388";"2022-12-28T11:06:15.550Z";"AM-ACCESS-OUTCOME";"b62e99d1-d57e-4a4c-ac0f-b78079902ea1-2384";;"[""b653b8c1e27b2a7701""]";;;"172.17.0.1";"39940";;;;"true";"POST";"https://openam.example.com:8443/openam/json/realms/root/authenticate";"{""service"":[""typingchain""],""authIndexType"":[""service""],""authIndexValue"":[""typingchain""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=2.1""],""host"":[""openam.example.com:8443""],""origin"":[""https://openam.example.com:8443""],""referer"":[""https://openam.example.com:8443/openam/XUI/?service=typingchain""],""sec-fetch-dest"":[""empty""],""sec-fetch-mode"":[""cors""],""sec-fetch-site"":[""same-origin""],""user-agent"":[""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:107.0) Gecko/20100101 Firefox/107.0""],""x-nosession"":[""true""],""x-password"":[""anonymous""],""x-requested-with"":[""XMLHttpRequest""],""x-username"":[""anonymous""]}";"{""JSESSIONID"":""E63702F8CB8F5232784625497A856700"",""i18next"":""es-ES"",""AMAuthCookie"":""AQIC5wM2LY4SfcxdV572fKhZxmYvUB5cTWZk1EpBhfEHWTc.*AAJTSQACMDEAAlNLABQtNjk3OTI1ODE3NTE3NDIxNDM3NAACUzEAAA..*"",""amlbcookie"":""01""}";;"SUCCESSFUL";;;"38";"MILLISECONDS";"Authentication";"/"
